user_id,age,gender,income,browsing_minutes,pages_viewed,click_rate,previous_purchase,purchase
USER_0144,38.0,0,14.1,8.4,3,0.358,1,0
USER_0450,47.0,0,4.1,26.0,5,0.228,0,1
USER_0227,33.0,1,9.2,40.7,15,0.098,1,0
USER_0283,36.0,1,19.9,21.1,6,0.214,0,0
USER_0460,42.0,0,5.9,41.3,18,0.48,1,0
USER_0320,41.0,1,7.9,35.2,9,0.534,1,1
USER_0005,44.0,1,14.8,32.0,13,0.186,1,0
USER_0111,29.0,0,8.5,24.3,7,0.729,0,1
USER_0371,29.0,1,11.7,31.8,10,0.303,1,1
USER_0213,25.0,0,10.6,19.5,7,0.288,0,0
USER_0439,38.0,0,4.8,33.8,16,0.269,1,1
USER_0200,25.0,0,8.4,31.7,11,0.527,0,0
USER_0308,31.0,1,16.6,61.0,14,0.49,1,1
USER_0194,39.0,1,9.7,23.9,10,0.06,0,0
USER_0430,25.0,1,19.5,42.1,9,0.606,0,1
USER_0381,41.0,0,6.4,47.4,15,0.409,0,1
USER_0408,34.0,1,17.4,32.2,8,0.162,0,0
USER_0295,48.0,0,6.2,73.0,32,0.306,0,0
USER_0040,31.0,1,10.2,63.7,24,0.75,0,1
USER_0299,,1,10.7,34.1,16,0.547,0,0
USER_0338,34.0,0,21.3,37.6,14,0.649,0,0
USER_0090,,1,15.4,24.9,7,0.444,1,1
USER_0353,37.0,0,15.2,17.5,7,0.466,0,1
USER_0185,26.0,0,8.5,24.0,6,0.729,1,0
USER_0316,28.0,1,14.6,30.3,11,0.725,1,0
USER_0421,44.0,1,8.5,38.6,16,0.367,1,1
USER_0300,28.0,1,14.8,29.0,10,0.567,0,0
USER_0096,30.0,1,13.7,12.9,6,0.623,1,1
USER_0472,23.0,1,13.3,66.1,27,0.248,1,1
USER_0222,28.0,0,10.9,44.7,17,0.798,0,1
USER_0420,,1,6.9,43.0,18,0.103,1,0
USER_0183,34.0,1,13.0,29.3,6,0.713,0,0
USER_0274,18.0,0,14.2,42.0,20,0.409,0,0
USER_0086,18.0,0,14.1,34.3,10,0.385,1,1
USER_0492,42.0,0,3.0,61.8,22,0.594,0,0
USER_0392,25.0,0,3.0,76.3,20,0.311,1,1
USER_0439,38.0,0,18.9,70.4,28,0.064,1,1
USER_0034,22.0,1,6.3,35.5,11,0.48,0,0
USER_0257,,0,26.1,99.0,36,0.475,0,0
USER_0138,34.0,0,13.1,63.0,20,0.327,0,1
USER_0396,27.0,1,8.8,35.1,10,0.37,0,1
USER_0297,19.0,1,5.8,41.8,9,0.11,1,0
USER_0372,34.0,0,13.3,38.0,16,0.419,1,1
USER_0151,27.0,1,12.0,49.6,20,0.2,1,1
USER_0072,28.0,1,7.3,42.3,9,0.298,1,1
USER_0422,31.0,0,13.6,30.8,8,0.208,1,1
USER_0109,39.0,1,11.4,60.9,18,0.11,0,1
USER_0328,28.0,1,6.2,54.3,22,0.66,1,0
USER_0003,30.0,0,15.7,24.8,9,0.615,1,1
USER_0070,34.0,1,16.8,68.0,13,0.146,1,0
USER_0168,42.0,0,16.4,26.5,11,0.796,1,0
USER_0332,22.0,1,5.6,66.7,30,0.14,0,1
USER_0136,30.0,1,18.0,51.5,25,0.651,1,1
USER_0174,22.0,1,22.7,10.5,4,0.256,0,0
USER_0352,27.0,1,6.3,43.0,9,0.56,1,0
USER_0414,31.0,0,17.8,111.7,50,0.709,0,1
USER_0219,31.0,0,10.9,24.5,11,0.405,0,0
USER_0346,26.0,1,12.3,15.9,7,0.789,1,0
USER_0110,26.0,1,14.1,42.5,9,0.103,0,0
USER_0239,20.0,0,12.7,52.4,22,0.688,0,0
USER_0024,24.0,0,9.2,82.0,17,0.586,1,1
USER_0423,35.0,0,5.5,26.9,6,0.667,1,1
USER_0466,,1,17.9,50.3,15,0.221,0,0
USER_0307,24.0,1,14.0,8.3,3,0.528,1,0
USER_0213,25.0,0,9.5,58.6,18,0.206,0,1
USER_0051,37.0,0,10.9,39.4,17,0.233,1,1
USER_0178,34.0,0,10.5,50.2,21,0.586,0,0
USER_0070,34.0,1,7.1,49.5,16,0.2,0,1
USER_0311,29.0,1,4.3,46.4,11,0.303,0,0
USER_0232,32.0,0,16.4,133.0,47,0.294,1,1
USER_0451,39.0,0,14.6,45.0,18,0.067,0,1
USER_0153,27.0,0,11.0,43.4,18,0.738,0,0
USER_0160,44.0,0,17.0,25.9,12,0.276,0,0
USER_0185,26.0,0,3.0,56.2,18,0.392,1,0
USER_0121,25.0,0,21.1,53.2,24,0.067,1,1
USER_0467,32.0,1,9.1,18.5,7,0.593,0,0
