user_id,age,gender,income,browsing_minutes,pages_viewed,click_rate,previous_purchase,purchase,purchase_amount,purchase_date,user_segment
USER_0233,22.0,0,15.494765358587106,29.5,7,0.783,0,0,94.89,2024-03-09,低消费高频
USER_0088,32.0,1,12.367172596205595,81.4,35,0.561,1,1,853.32,2024-02-18,高消费低频
USER_0091,,0,12.740447098991382,44.4,12,0.674,1,0,177.93,2024-01-28,低消费高频
USER_0240,24.0,0,14.830934682105282,47.8,17,0.223,0,0,119.14,2024-01-25,低消费高频
USER_0302,26.0,0,10.585013263500697,43.6,20,0.592,1,0,93.95,2024-01-14,低消费高频
USER_0314,,0,16.237901591045887,137.1,35,0.545,1,0,2281.07,2024-02-14,异常用户
USER_0061,34.0,1,17.176246673618763,45.3,14,0.435,0,0,39.77,2024-12-12,低消费低频
USER_0163,29.0,1,10.956658143897672,48.2,22,0.699,0,0,196.23,2024-12-09,低消费高频
USER_0320,41.0,1,15.540649302476403,27.9,13,0.482,0,0,46.44,2024-01-15,低消费高频
USER_0415,29.0,1,12.8089577030136,46.0,20,0.067,0,0,117.66,2024-06-21,低消费高频
USER_0239,20.0,0,10.419585194385133,30.1,7,0.112,1,0,105.38,2024-03-14,低消费高频
USER_0298,,0,27.74824005567271,21.7,5,0.241,1,1,88.34,2024-03-04,低消费高频
USER_0449,34.0,1,20.1997834091433,23.8,8,0.739,0,1,58.19,2024-11-18,低消费高频
USER_0471,36.0,1,13.020769359980136,42.8,18,0.465,0,0,730.03,2024-03-16,高消费低频
USER_0069,29.0,0,17.482346169054416,39.6,13,0.587,1,1,90.84,2024-11-13,低消费高频
USER_0328,28.0,1,6.289426315406932,54.7,16,0.181,0,0,128.08,2024-09-08,低消费高频
USER_0190,24.0,0,13.165897618974292,166.9,68,0.399,0,1,2602.43,2024-06-09,高消费高频
USER_0430,25.0,1,8.539264748119638,91.7,20,0.738,1,1,573.07,2024-01-26,高消费高频
USER_0298,,0,13.191274166861737,37.8,17,0.153,1,1,42.97,2024-12-02,低消费高频
USER_0125,,0,12.821473826852845,31.9,6,0.71,0,0,28.49,2024-05-06,低消费高频
USER_0481,26.0,0,17.761068315343344,42.1,15,0.51,0,0,85.23,2024-01-03,低消费高频
USER_0091,,0,26.34201527833384,35.6,7,0.104,0,0,108.14,2024-09-25,低消费高频
USER_0347,39.0,0,13.070554911430667,84.9,31,0.674,1,1,1010.69,2024-03-30,高消费低频
USER_0457,41.0,0,10.144679855495738,48.5,12,0.695,0,0,60.69,2024-08-23,低消费低频
USER_0254,28.0,1,11.042214207658777,37.9,13,0.71,1,0,100.65,2024-03-19,低消费高频
USER_0044,22.0,0,2.203048869546281,5.6,3,0.152,1,0,76.14,2024-04-10,低消费高频
USER_0231,,0,1.6734861247969484,35.8,12,0.172,1,1,86.05,2024-09-17,低消费高频
USER_0208,,1,4.915317957621739,40.8,16,0.237,1,1,63.48,2024-05-20,低消费高频
USER_0313,45.0,1,16.343991691527748,94.1,45,0.113,0,1,1015.43,2024-01-08,低消费低频
USER_0284,38.0,0,8.882204723504298,52.7,15,0.175,1,1,108.85,2024-09-25,低消费高频
USER_0365,38.0,0,12.231058018354586,26.1,8,0.473,0,0,36.09,2024-05-02,低消费高频
USER_0256,50.0,1,12.436643519608245,38.8,11,0.71,1,0,432.03,2024-02-21,高消费低频
USER_0094,18.0,0,15.725152814563998,65.7,23,0.782,1,1,606.4,2024-08-08,高消费低频
USER_0497,18.0,1,5.783188696600548,28.4,9,0.436,0,1,173.39,2024-12-12,低消费高频
USER_0345,34.0,0,9.434363768178585,18.7,7,0.265,0,1,83.5,2024-08-13,低消费高频
USER_0379,23.0,1,13.825845005241606,39.3,14,0.109,1,1,155.74,2024-08-08,高消费高频
USER_0467,32.0,1,14.175241858202222,57.9,15,0.736,1,0,540.89,2024-10-29,高消费高频
USER_0283,36.0,1,9.113856371447145,40.8,10,0.224,1,0,72.26,2024-07-28,低消费高频
USER_0432,32.0,1,2.055154661270789,34.0,8,0.252,0,1,106.65,2024-09-11,低消费高频
USER_0073,30.0,1,21.812935952653973,55.7,17,0.746,1,1,163.15,2024-01-24,低消费高频
USER_0263,32.0,1,8.298838737256458,27.6,13,0.734,0,0,172.63,2024-06-13,低消费高频
USER_0244,60.0,0,4.7310072462686374,47.2,20,0.79,1,1,143.48,2024-12-20,低消费高频
USER_0423,35.0,0,15.565129252164745,17.9,3,0.701,1,1,140.44,2024-02-09,低消费高频
USER_0029,30.0,0,10.173392243439457,37.3,8,0.644,1,1,118.99,2024-06-29,低消费高频
USER_0222,28.0,0,3.7988206666826496,59.9,26,0.14,1,1,126.17,2024-08-02,低消费高频
USER_0287,28.0,1,21.32024265205879,47.5,13,0.725,0,0,425.3,2024-02-28,高消费高频
USER_0196,38.0,0,11.270312819433492,39.1,18,0.475,0,1,823.11,2024-11-09,高消费低频
USER_0355,36.0,0,11.798976327318105,116.1,29,0.328,1,0,1462.17,2024-11-20,低消费高频
USER_0487,48.0,0,9.93919427475893,32.4,10,0.713,1,0,95.2,2024-02-10,低消费高频
USER_0438,25.0,0,6.698420049844792,38.5,8,0.118,0,0,41.17,2024-04-14,高消费低频
USER_0407,,1,17.13979501128899,27.2,9,0.139,0,0,15.35,2024-10-17,低消费高频
USER_0097,34.0,1,8.358638987966934,40.1,10,0.584,0,0,51.06,2024-03-15,低消费高频
USER_0254,28.0,1,16.881868364897418,37.7,16,0.131,0,0,84.11,2024-06-06,低消费高频
USER_0365,38.0,0,16.0242796909004,29.0,10,0.763,1,0,138.8,2024-01-21,低消费高频
USER_0034,22.0,1,7.118123643583142,53.6,26,0.45,0,0,102.98,2024-03-29,低消费高频
USER_0161,,1,15.620682796572487,13.1,4,0.446,1,1,63.56,2024-07-19,低消费高频
USER_0090,,1,19.007145011330373,29.0,12,0.67,1,1,78.76,2024-06-15,低消费高频
USER_0312,22.0,1,13.789638499924413,65.6,17,0.675,1,1,611.45,2024-12-07,高消费高频
USER_0405,26.0,0,5.743860423111621,40.6,20,0.453,0,0,455.09,2024-02-24,高消费低频
USER_0280,38.0,0,5.0506762954923525,51.6,11,0.729,0,1,145.8,2024-04-26,低消费高频
USER_0445,18.0,0,10.471839726071599,45.7,22,0.139,0,0,69.91,2024-09-18,低消费低频
USER_0035,35.0,1,12.430719415231874,51.7,17,0.677,0,0,682.59,2024-03-31,高消费低频
USER_0426,33.0,0,7.819024309202102,17.5,8,0.172,0,0,46.75,2024-05-06,低消费低频
USER_0332,22.0,1,1.782532487574393,40.6,12,0.335,1,1,956.29,2024-12-07,高消费低频
USER_0046,33.0,1,17.017832800916427,32.6,11,0.799,0,0,92.35,2024-11-30,低消费高频
USER_0110,26.0,1,19.229323298210154,50.7,14,0.406,0,1,260.67,2024-03-17,高消费高频
USER_0060,18.0,0,10.528675641032217,13.6,5,0.231,1,0,69.21,2024-03-04,低消费高频
USER_0021,27.0,1,11.125201216522957,142.4,41,0.333,1,1,2068.44,2024-11-12,异常用户
USER_0036,27.0,1,4.769359837199189,19.0,8,0.115,0,1,65.52,2024-08-06,低消费高频
USER_0119,28.0,0,1.9627156962749517,47.1,11,0.447,1,1,450.12,2024-02-20,高消费高频
USER_0327,32.0,0,11.333606423854222,164.3,63,0.179,1,1,2838.35,2024-06-27,异常用户
USER_0208,,1,6.917378189086988,28.3,9,0.252,1,0,29.95,2024-11-11,低消费高频
USER_0244,60.0,0,11.728317601256476,29.0,12,0.744,1,1,57.87,2024-07-08,低消费高频
USER_0240,24.0,0,3.4235739127350033,36.7,13,0.444,0,0,74.48,2024-01-09,低消费高频
USER_0484,32.0,0,11.102658211620147,30.5,9,0.255,0,0,494.72,2024-04-15,高消费低频
USER_0241,36.0,0,13.477558457951694,31.1,14,0.678,1,1,89.52,2024-05-19,低消费高频
USER_0481,26.0,0,16.537661503963484,38.0,17,0.483,0,0,45.73,2024-08-07,低消费高频
USER_0163,29.0,1,11.154386571785919,56.9,27,0.179,0,0,141.33,2024-09-07,低消费高频
USER_0234,34.0,1,15.519404639121287,16.7,4,0.666,0,0,131.44,2024-06-16,低消费高频
USER_0352,27.0,1,14.846695864626492,73.6,22,0.477,1,1,100.83,2024-08-13,低消费高频
USER_0247,39.0,0,19.71138313830651,29.6,12,0.46,1,1,55.83,2024-09-24,低消费高频
USER_0121,25.0,0,16.950831194796443,33.0,12,0.479,1,1,70.26,2024-09-08,低消费高频
USER_0227,33.0,1,3.1115951881489945,47.4,10,0.447,1,1,112.65,2024-06-25,低消费高频
USER_0322,24.0,1,13.14386690012341,46.7,13,0.208,0,0,110.3,2024-08-12,低消费高频
USER_0095,,0,6.92620253407074,66.4,30,0.288,0,0,101.62,2024-09-29,低消费低频
USER_0001,35.0,0,7.008229796306045,57.6,15,0.303,1,0,87.03,2024-04-18,低消费高频
USER_0310,23.0,0,12.435531096529855,13.7,4,0.156,0,0,234.86,2024-04-24,高消费高频
USER_0101,,1,11.48284387854858,24.7,9,0.431,1,1,414.27,2024-11-05,高消费高频
USER_0437,49.0,0,19.78593316188379,56.2,27,0.096,1,1,982.3,2024-07-27,高消费低频
USER_0231,,0,14.250778169733238,31.8,14,0.29,1,1,162.98,2024-04-28,低消费高频
USER_0185,26.0,0,1.3802620864966748,10.3,3,0.077,0,0,54.15,2024-08-18,低消费高频
USER_0472,23.0,1,2.6596857934618967,45.7,9,0.78,0,1,399.36,2024-03-13,高消费高频
USER_0360,27.0,0,12.66429341333624,36.7,16,0.615,1,1,167.55,2024-03-11,高消费高频
USER_0221,19.0,0,7.2269094902496995,19.8,5,0.625,1,1,34.63,2024-09-24,低消费高频
USER_0265,26.0,1,6.112917473753557,15.0,3,0.753,1,1,24.51,2024-10-31,低消费低频
USER_0161,,1,15.00106482872139,41.5,10,0.225,1,1,178.22,2024-10-14,低消费高频
USER_0479,42.0,1,14.992975457221961,41.8,18,0.451,0,1,802.48,2024-02-08,高消费低频
USER_0231,,0,15.018228694803692,31.1,11,0.296,1,0,72.6,2024-09-09,低消费高频
USER_0288,,1,6.31679558266381,52.5,15,0.751,0,1,106.69,2024-10-03,低消费低频
USER_0097,34.0,1,11.621671978370848,32.5,10,0.665,1,1,71.76,2024-10-07,低消费高频
USER_0101,,1,6.6969746680169955,45.4,12,0.649,0,1,291.91,2024-08-15,高消费高频
USER_0182,33.0,0,10.678392556299103,74.0,34,0.119,1,1,495.42,2024-08-04,高消费高频
USER_0049,21.0,1,12.967949556837722,39.3,12,0.091,0,0,106.23,2024-07-19,低消费高频
USER_0096,30.0,1,1.8729095833976022,30.2,12,0.716,0,0,48.3,2024-09-07,低消费高频
USER_0208,,1,12.224090985500839,99.9,31,0.516,0,0,1343.79,2024-10-29,低消费高频
USER_0213,25.0,0,4.2827452840712645,32.4,11,0.234,0,1,129.7,2024-01-19,低消费高频
USER_0103,39.0,1,8.80858636735753,45.4,12,0.346,1,1,557.39,2024-08-09,高消费低频
USER_0184,,0,5.544802125750396,28.1,9,0.21,1,0,69.58,2024-08-28,高消费高频
USER_0251,25.0,1,12.826200250324625,28.4,9,0.156,1,0,77.24,2024-07-24,低消费低频
USER_0138,34.0,0,18.82040968732509,71.3,17,0.704,1,0,550.02,2024-10-28,高消费高频
USER_0387,,1,14.029251333464495,46.3,10,0.571,1,1,54.01,2024-08-23,低消费高频
USER_0388,32.0,1,12.360690269258333,52.4,16,0.057,0,1,117.53,2024-05-19,低消费高频
USER_0187,35.0,1,11.240163088419806,36.6,7,0.125,0,0,142.75,2024-03-22,低消费高频
USER_0200,25.0,0,10.606455378901764,48.6,19,0.101,1,1,82.2,2024-11-12,低消费高频
USER_0202,25.0,0,16.404575845166228,42.7,11,0.317,0,0,430.65,2024-08-30,高消费低频
USER_0318,43.0,1,4.177730066880158,28.1,9,0.278,1,1,94.79,2024-11-10,低消费高频
USER_0214,23.0,0,15.294676774268419,22.8,8,0.426,0,0,137.79,2024-01-11,低消费高频
USER_0295,48.0,0,12.316160732565505,85.4,25,0.077,1,1,501.37,2024-11-24,高消费低频
USER_0222,28.0,0,10.15775062316986,34.4,16,0.49,1,0,163.63,2024-01-06,低消费高频
USER_0235,36.0,0,-3.2232826962158097,73.9,30,0.703,0,1,740.73,2024-10-03,高消费低频
USER_0194,39.0,1,5.515830764160135,63.6,22,0.077,0,1,575.8,2024-02-26,高消费高频
USER_0482,,1,11.348568753580418,97.8,26,0.589,1,1,901.44,2024-11-24,高消费低频
USER_0488,46.0,1,8.401205776365575,41.4,10,0.262,0,0,212.33,2024-06-08,低消费高频
USER_0233,22.0,0,6.396161746518752,38.5,9,0.068,0,0,173.53,2024-05-30,低消费高频
USER_0146,43.0,1,8.712931031445581,31.4,7,0.238,0,0,29.38,2024-04-10,低消费高频
USER_0114,34.0,1,-0.9420831610209994,19.5,9,0.066,1,0,54.65,2024-08-15,低消费高频
USER_0389,26.0,0,11.196733568169627,62.2,26,0.385,1,1,705.67,2024-05-01,低消费高频
USER_0449,34.0,1,8.08910273023683,18.8,7,0.147,1,0,205.12,2024-01-14,低消费高频
USER_0228,35.0,0,9.463922261972275,37.1,14,0.449,0,1,325.3,2024-07-23,高消费高频
USER_0379,23.0,1,19.27700668863096,55.4,19,0.644,0,0,551.83,2024-10-03,高消费高频
USER_0391,30.0,1,7.421838518207701,12.2,4,0.449,0,0,10.0,2024-01-15,低消费高频
USER_0382,38.0,0,8.519007638479106,51.9,14,0.435,1,0,136.49,2024-01-25,低消费高频
USER_0261,28.0,0,15.003665075727959,55.6,20,0.375,1,0,607.13,2024-02-16,高消费高频
USER_0461,,1,16.605265640239626,5.0,3,0.242,0,0,143.82,2024-12-15,低消费高频
USER_0242,36.0,1,11.83504848586375,30.4,7,0.221,0,0,100.75,2024-06-29,低消费高频
USER_0168,42.0,0,9.960142609493735,47.2,15,0.512,0,0,72.27,2024-09-29,低消费高频
USER_0374,32.0,0,13.992493893642028,25.3,8,0.564,0,1,56.86,2024-04-16,低消费高频
USER_0148,36.0,0,13.822398639232455,54.4,23,0.764,1,1,828.47,2024-01-17,高消费低频
USER_0082,34.0,0,15.475103475441117,36.8,17,0.104,0,0,61.24,2024-03-30,低消费低频
USER_0238,40.0,0,8.071498895608286,76.8,25,0.311,1,1,707.6,2024-03-21,高消费低频
USER_0404,20.0,0,7.400460777130497,70.0,23,0.531,1,0,965.27,2024-01-12,高消费低频
USER_0477,23.0,0,5.675555779486458,9.7,3,0.178,1,1,145.17,2024-02-03,低消费高频
USER_0366,38.0,0,12.666200269874059,58.4,22,0.683,0,1,88.68,2024-09-15,低消费高频
USER_0247,39.0,0,8.287566111152003,21.0,7,0.732,0,1,71.3,2024-09-02,低消费高频
USER_0279,26.0,1,11.375392023382172,34.5,15,0.762,0,0,72.7,2024-03-06,低消费高频
USER_0018,18.0,1,11.624279165949917,53.6,19,0.414,0,0,51.88,2024-08-14,低消费高频
USER_0144,38.0,0,11.49337541885052,40.1,12,0.099,1,1,114.04,2024-01-29,低消费高频
USER_0086,18.0,0,10.35700280954222,14.7,4,0.53,0,0,343.34,2024-03-15,高消费高频
USER_0403,20.0,0,14.895307863473352,41.0,12,0.287,0,0,184.36,2024-03-02,低消费高频
USER_0121,25.0,0,13.317754059773925,40.9,13,0.273,1,0,98.74,2024-10-01,低消费高频
USER_0214,23.0,0,14.236260777461254,43.2,11,0.418,1,0,136.91,2024-04-28,低消费高频
USER_0430,25.0,1,9.85140305450417,43.8,20,0.127,0,0,366.99,2024-07-23,高消费高频
USER_0269,32.0,0,15.613374124441492,162.0,37,0.673,1,1,2115.74,2024-07-12,低消费高频
USER_0145,24.0,0,-1.1240852818705598,52.4,13,0.798,0,1,329.6,2024-09-26,高消费高频
USER_0036,27.0,1,13.812854075132426,13.5,3,0.15,1,0,101.99,2024-07-07,低消费高频
USER_0060,18.0,0,6.414293365617448,47.2,11,0.506,0,0,15.4,2024-07-25,低消费高频
USER_0410,38.0,1,-1.3381485730321252,11.5,4,0.357,1,0,54.07,2024-08-14,低消费低频
USER_0122,30.0,1,11.201574062558501,28.0,13,0.733,1,1,121.39,2024-06-02,低消费高频
USER_0060,18.0,0,16.659898774797874,24.6,8,0.283,1,0,102.21,2024-01-29,低消费高频
USER_0407,,1,20.378181469227812,36.0,16,0.275,0,0,106.21,2024-01-05,低消费高频
USER_0475,36.0,1,6.972220144081262,48.9,13,0.509,1,1,115.97,2024-11-25,低消费高频
USER_0144,38.0,0,10.224391722547505,7.7,3,0.664,1,1,127.69,2024-12-13,低消费高频
USER_0389,26.0,0,6.451953160484846,28.8,12,0.216,0,0,46.71,2024-09-23,低消费高频
USER_0214,23.0,0,3.499119936905881,48.5,11,0.134,0,1,79.76,2024-05-31,低消费高频
USER_0385,31.0,1,13.404642484739131,180.0,66,0.611,0,1,10145.41,2024-12-27,高消费高频
USER_0136,30.0,1,7.205118782327761,33.6,13,0.446,0,0,142.28,2024-06-09,低消费高频
USER_0226,22.0,0,10.748819171714628,42.5,13,0.338,1,1,106.37,2024-08-05,低消费高频
USER_0399,33.0,0,15.748490107224345,42.8,18,0.705,0,1,101.89,2024-06-27,低消费低频
USER_0273,37.0,1,5.336607794873982,32.3,12,0.777,0,0,112.53,2024-04-06,高消费低频
USER_0391,30.0,1,4.147624773160147,26.6,10,0.728,1,1,121.56,2024-10-31,低消费高频
USER_0309,18.0,0,4.528682354668806,19.4,7,0.755,1,0,97.55,2024-01-14,低消费高频
USER_0114,34.0,1,15.150743882139306,26.1,5,0.405,1,0,105.31,2024-10-06,低消费高频
USER_0247,39.0,0,10.07755439479241,51.7,25,0.629,1,1,102.55,2024-10-20,低消费高频
USER_0355,36.0,0,11.564923883409312,39.5,11,0.565,0,0,92.85,2024-06-26,低消费高频
USER_0074,23.0,1,3.488933669599943,12.1,3,0.687,0,0,105.94,2024-02-09,低消费高频
USER_0458,28.0,0,7.953137793280916,66.1,14,0.05,1,0,138.92,2024-10-21,低消费高频
USER_0455,21.0,0,14.550493656036366,39.9,9,0.367,0,1,85.84,2024-11-21,低消费高频
USER_0432,32.0,1,8.40106512825389,42.5,11,0.386,0,0,80.91,2024-07-18,低消费高频
USER_0111,29.0,0,14.956746208792001,13.2,4,0.409,0,1,83.51,2024-09-15,低消费高频
USER_0268,33.0,1,11.127061378861208,34.3,12,0.552,0,1,75.58,2024-05-28,低消费高频
USER_0036,27.0,1,8.763796810059768,24.3,10,0.536,0,1,104.75,2024-02-27,低消费高频
USER_0312,22.0,1,17.61066161115238,46.9,14,0.196,1,0,297.08,2024-05-14,高消费高频
USER_0453,24.0,0,10.250686684617813,39.1,11,0.7,1,1,425.74,2024-06-18,高消费低频
USER_0301,42.0,0,14.493449560677723,25.4,10,0.72,0,1,142.88,2024-01-18,低消费高频
USER_0449,34.0,1,6.347397719835194,44.0,18,0.109,0,0,132.57,2024-06-30,低消费高频
USER_0324,33.0,0,9.375914018535674,34.6,15,0.479,0,0,36.19,2024-04-19,低消费高频
USER_0254,28.0,1,16.095274692103498,31.3,7,0.068,1,1,92.81,2024-09-21,低消费高频
USER_0058,40.0,1,9.007870323282198,70.4,26,0.069,1,1,380.5,2024-09-02,高消费低频
USER_0336,30.0,0,15.221044194220639,7.1,3,0.317,0,1,69.09,2024-06-22,低消费高频
USER_0063,26.0,0,8.081171672068017,67.1,13,0.2,1,0,571.84,2024-03-18,高消费低频
USER_0240,24.0,0,14.972630634839806,34.9,15,0.694,1,0,173.64,2024-10-03,低消费高频
USER_0060,18.0,0,13.345120340687666,30.5,13,0.541,0,1,81.2,2024-07-29,低消费高频
USER_0384,37.0,0,10.161239982426402,18.3,7,0.168,0,1,77.48,2024-11-30,低消费高频
USER_0221,19.0,0,2.292160996898893,40.9,10,0.119,0,1,132.57,2024-01-02,低消费高频
USER_0164,38.0,0,18.127352726572347,7.4,3,0.274,0,0,72.92,2024-01-18,低消费低频
USER_0459,18.0,0,15.960686995727347,42.0,10,0.262,1,0,42.87,2024-07-29,低消费高频
USER_0214,23.0,0,6.317750306696477,42.1,13,0.212,0,1,62.26,2024-07-10,低消费高频
USER_0389,26.0,0,14.06035568533012,12.9,6,0.202,0,1,71.59,2024-11-01,低消费高频
USER_0292,35.0,1,22.51022377918903,23.5,9,0.535,0,1,391.23,2024-01-08,高消费高频
USER_0162,25.0,1,8.565317910278745,46.5,17,0.375,1,1,57.67,2024-01-27,低消费低频
USER_0196,38.0,0,16.17374861321651,70.9,21,0.181,0,1,1120.13,2024-08-18,高消费低频
USER_0374,32.0,0,0.10092858784819114,32.5,6,0.515,0,1,55.99,2024-08-08,低消费高频
USER_0009,44.0,1,12.384109455301276,33.1,7,0.669,0,0,144.41,2024-03-25,高消费高频
USER_0299,,1,6.384024745623112,19.2,5,0.547,0,1,65.66,2024-04-06,低消费高频
USER_0168,42.0,0,12.311299281646662,45.4,10,0.761,1,1,87.19,2024-11-21,低消费高频
USER_0456,46.0,0,18.703331153016958,132.7,51,0.795,0,1,1928.24,2024-01-26,异常用户
USER_0073,30.0,1,14.074327501809552,57.9,23,0.054,1,0,158.32,2024-01-06,低消费高频
USER_0059,34.0,0,14.612570526328788,21.9,9,0.721,1,1,86.86,2024-07-22,低消费高频
USER_0318,43.0,1,17.355102360564178,39.0,19,0.303,1,0,86.93,2024-03-11,低消费高频
USER_0110,26.0,1,12.343185242138578,69.6,33,0.116,0,1,322.04,2024-09-12,高消费高频
USER_0321,32.0,1,11.90932878245959,31.0,10,0.071,0,1,86.25,2024-10-12,低消费低频
USER_0112,28.0,0,15.10760924307945,46.6,21,0.559,0,0,97.14,2024-08-28,低消费高频
USER_0151,27.0,1,1.5032186779048722,43.4,15,0.461,1,1,369.15,2024-08-25,高消费高频
USER_0124,47.0,1,13.777159620468748,64.1,22,0.214,1,1,787.02,2024-04-30,高消费低频
USER_0051,37.0,0,12.25443850928009,180.0,81,0.687,1,1,3382.3,2024-01-05,高消费高频
USER_0397,25.0,1,7.21036080252366,17.7,5,0.673,1,0,85.17,2024-06-28,低消费高频
USER_0336,30.0,0,9.964015910593194,31.5,13,0.635,1,1,73.72,2024-10-11,低消费高频
USER_0143,38.0,0,6.084719076328055,48.7,11,0.068,0,0,66.73,2024-02-19,低消费低频
USER_0183,34.0,1,5.485776182376274,37.4,9,0.147,1,0,54.92,2024-11-13,低消费高频
USER_0070,34.0,1,16.70348071911341,40.2,14,0.212,0,1,285.84,2024-04-06,高消费高频
USER_0116,32.0,0,10.648616194949177,46.0,19,0.667,0,1,310.28,2024-07-14,高消费高频
USER_0330,37.0,0,19.899334778027537,50.8,18,0.385,1,0,86.31,2024-10-18,低消费高频
USER_0140,,0,19.819500724497665,52.8,24,0.516,0,1,147.21,2024-01-01,低消费高频
USER_0287,28.0,1,12.091262304280566,10.7,4,0.586,0,1,320.85,2024-07-12,高消费高频
USER_0036,27.0,1,15.01238604719741,24.5,6,0.618,1,0,78.23,2024-05-31,低消费高频
USER_0031,20.0,1,25.008415570901974,63.5,18,0.526,1,1,596.8,2024-05-25,高消费高频
USER_0226,22.0,0,21.720538517627475,22.9,4,0.367,1,1,83.7,2024-11-22,低消费高频
USER_0401,28.0,0,6.983490845122517,74.3,19,0.253,0,1,950.63,2024-05-19,高消费低频
USER_0355,36.0,0,13.98763878286577,49.9,12,0.384,0,1,80.28,2024-05-31,低消费高频
USER_0102,27.0,1,10.009289947057649,58.9,20,0.466,0,0,138.61,2024-02-28,低消费高频
USER_0216,30.0,1,9.76391092635572,5.0,3,0.277,1,0,112.28,2024-06-08,低消费低频
USER_0160,44.0,0,15.100399992231681,38.3,10,0.707,0,1,34.33,2024-03-14,低消费高频
USER_0381,41.0,0,12.974838529953793,25.3,6,0.208,1,0,102.92,2024-01-30,低消费高频
USER_0144,38.0,0,14.09324010408453,8.4,3,0.358,1,0,20.33,2024-07-14,低消费高频
USER_0450,47.0,0,4.089059745624291,26.0,5,0.228,0,1,52.26,2024-11-03,低消费高频
USER_0227,33.0,1,9.224916492279453,40.7,15,0.098,1,0,590.65,2024-04-25,低消费高频
USER_0283,36.0,1,19.947615180519314,21.1,6,0.214,0,0,80.7,2024-09-02,低消费高频
USER_0460,42.0,0,5.869263177400754,41.3,18,0.48,1,0,70.28,2024-03-02,低消费高频
USER_0320,41.0,1,7.873226715190469,35.2,9,0.534,1,1,74.45,2024-08-13,低消费高频
USER_0005,44.0,1,14.84883640116102,32.0,13,0.186,1,0,108.38,2024-09-22,低消费高频
USER_0111,29.0,0,8.451055038832324,24.3,7,0.729,0,1,70.69,2024-11-22,低消费高频
USER_0371,29.0,1,11.749597005717666,31.8,10,0.303,1,1,43.68,2024-11-12,低消费低频
USER_0213,25.0,0,10.560469615660399,19.5,7,0.288,0,0,79.84,2024-01-20,低消费高频
